prodID_TPCW;custID_TPCW;invoice_TPCW;amt;discounted;qty;salesDate
62;1;49824;170;0;122;2005-01-
27;1;49824;326;0;111;2005-01-
69;32;49825;182;0;52;2007-06-
99;1;49826;115;0;182;2009-01-
70;18;49827;302;0;42;2009-04-
58;18;49827;163;0;159;2009-04-
64;9;49828;263;0;132;2006-02-
24;9;49828;102;0;144;2006-02-
80;31;49829;369;0;175;2009-03-
48;10;49830;184;0;158;2006-05-
36;11;49831;291;0;170;2006-01-
44;11;49831;376;0;98;2006-01-
60;11;49831;139;0;79;2006-01-
37;18;49832;101;0;184;2007-04-
3;18;49833;320;0;29;2005-04-
84;18;49833;269;0;144;2005-04-
10;18;49833;120;0;73;2005-04-
7;23;49834;213;0;19;2008-01-
55;23;49834;122;0;179;2008-01-
88;12;49835;213;0;82;2005-03-
30;25;49836;266;0;36;2010-07-
31;36;49837;304;0;128;2008-02-
46;36;49837;200;0;100;2008-02-
93;36;49838;236;0;28;2005-02-
67;36;49839;230;0;46;2006-02-
50;36;49839;154;0;11;2006-02-
97;23;49840;375;0;37;2006-01-
90;23;49841;361;0;169;2007-01-
40;23;49841;188;0;174;2007-01-
35;26;49842;205;0;53;2007-09-
92;26;49842;220;0;183;2007-09-
25;2;49843;115;0;90;2007-03-
4;38;49844;390;0;199;2008-10-
47;38;49845;146;0;60;2009-10-
43;35;49846;274;0;122;2005-09-
78;18;49847;181;0;74;2005-01-
1;18;49847;127;0;160;2005-01-
15;18;49848;196;0;154;2006-01-
50;18;49848;125;0;181;2006-01-
79;35;49849;214;0;159;2006-09-
43;35;49849;282;0;48;2006-09-
58;29;49850;221;0;76;2010-09-
74;17;49851;342;0;46;2009-02-
95;15;49852;287;0;125;2007-02-
53;39;49853;241;0;19;2006-09-
64;1;49854;398;0;58;2007-04-
103;35;49855;202;0;194;2008-08-
67;35;49855;104;0;128;2008-08-
86;38;49856;179;0;90;2010-02-
101;38;49856;269;0;97;2010-02-
103;38;49856;209;0;88;2010-02-
1;35;49857;276;0;54;2005-08-
102;35;49858;203;0;196;2007-08-
11;35;49858;226;0;149;2007-08-
72;13;49859;141;0;144;2005-06-
21;13;49859;183;0;28;2005-06-
70;21;49860;107;0;36;2009-05-
9;21;49861;318;0;40;2008-05-
67;21;49861;208;0;63;2008-05-
27;21;49861;212;0;78;2008-05-
10;30;49862;226;0;39;2008-01-
32;30;49862;377;0;141;2008-01-
92;29;49863;261;0;94;2010-10-
50;29;49863;185;0;22;2010-10-
14;39;49864;120;0;194;2010-02-
64;39;49864;268;0;12;2010-02-
20;11;49865;127;0;120;2010-01-
75;11;49865;209;0;132;2010-01-
65;11;49865;217;0;143;2010-01-
16;11;49865;117;0;198;2010-01-
72;11;49865;243;0;193;2010-01-
86;30;49866;240;0;24;2009-01-
2;15;49867;142;0;68;2007-04-
87;15;49867;270;0;27;2007-04-
70;15;49867;359;0;100;2007-04-
47;5;49868;361;0;192;2009-06-
92;40;49869;131;0;63;2005-04-
104;40;49869;380;0;184;2005-04-
95;40;49870;353;0;59;2006-04-
52;5;49871;323;0;68;2005-06-
29;5;49871;365;0;72;2005-06-
25;5;49872;346;0;98;2007-06-
50;5;49872;332;0;174;2007-06-
55;5;49872;329;0;24;2007-06-
94;5;49873;296;0;184;2006-06-
60;15;49874;242;0;20;2009-04-
1;15;49874;118;0;176;2009-04-
70;15;49874;387;0;22;2009-04-
12;15;49874;126;0;173;2009-04-
28;28;49875;307;0;173;2010-09-
67;28;49875;140;0;177;2010-09-
86;28;49875;337;0;48;2010-09-
54;13;49876;211;0;23;2006-07-
83;13;49876;304;0;58;2006-07-
91;26;49877;355;0;121;2008-09-
48;32;49878;311;0;174;2007-01-
9;32;49878;253;0;119;2007-01-
22;32;49878;296;0;113;2007-01-
14;17;49879;307;0;28;2010-10-
92;30;49880;178;0;77;2007-01-
12;24;49881;303;0;172;2005-07-
51;24;49882;180;0;183;2007-07-
28;24;49882;198;0;170;2007-07-
34;24;49883;221;0;28;2006-07-
54;24;49883;280;0;34;2006-07-
31;24;49884;265;0;160;2009-07-
75;24;49885;187;0;190;2008-07-
30;24;49886;150;0;45;2009-10-
91;4;49887;347;0;33;2010-08-
97;4;49887;386;0;42;2010-08-
16;23;49888;136;0;174;2010-02-
42;23;49888;369;0;24;2010-02-
95;23;49888;202;0;27;2010-02-
21;11;49889;392;0;149;2005-04-
28;11;49890;190;0;27;2006-04-
20;38;49891;160;0;16;2007-04-
98;38;49892;154;0;111;2008-04-
66;38;49893;138;0;38;2009-04-
40;11;49894;352;0;35;2009-04-
29;33;49895;370;0;114;2008-07-
97;33;49895;356;0;51;2008-07-
82;21;49896;367;0;141;2007-05-
37;24;49897;308;0;66;2009-07-
96;23;49898;319;0;159;2010-07-
85;23;49898;280;0;44;2010-07-
35;21;49899;331;0;72;2008-05-
9;6;49900;122;0;168;2008-04-
67;6;49901;125;0;15;2009-04-
96;6;49902;213;0;145;2006-04-
84;6;49902;106;0;140;2006-04-
37;6;49903;217;0;157;2007-04-
58;6;49903;314;0;56;2007-04-
65;6;49903;373;0;52;2007-04-
38;6;49904;378;0;44;2005-04-
11;31;49905;150;0;155;2009-01-
100;40;49906;183;0;41;2008-08-
104;40;49907;198;0;75;2009-08-
44;40;49908;355;0;105;2006-08-
82;40;49908;173;0;164;2006-08-
8;40;49909;267;0;189;2007-08-
47;40;49909;142;0;28;2007-08-
12;40;49910;136;0;63;2005-08-
31;40;49910;171;0;63;2005-08-
23;40;49910;160;0;67;2005-08-
3;31;49911;110;0;120;2005-01-
31;4;49912;109;0;119;2009-07-
52;31;49913;338;0;171;2006-01-
66;38;49914;385;0;86;2009-02-
36;3;49915;198;0;155;2008-05-
44;3;49916;340;0;42;2009-05-
71;3;49916;166;0;36;2009-05-
91;5;49917;293;0;108;2010-01-
64;5;49917;195;0;92;2010-01-
27;5;49917;348;0;174;2010-01-
42;3;49918;273;0;152;2006-05-
57;22;49919;133;0;105;2007-07-
33;22;49919;210;0;15;2007-07-
61;7;49920;239;0;95;2009-04-
30;16;49921;205;0;24;2010-10-
103;4;49922;400;0;39;2010-10-
62;33;49923;140;0;174;2005-05-
102;4;49924;179;0;178;2008-07-
1;7;49925;170;0;124;2005-04-
90;7;49926;290;0;37;2006-04-
11;39;49927;333;0;116;2006-01-
55;39;49927;355;0;18;2006-01-
36;39;49927;344;0;124;2006-01-
53;39;49927;139;0;190;2006-01-
34;39;49927;151;0;168;2006-01-
71;39;49928;361;0;70;2007-01-
8;20;49929;167;0;198;2005-06-
45;20;49929;333;0;177;2005-06-
94;20;49929;120;0;180;2005-06-
45;16;49930;332;0;27;2009-12-
60;16;49930;256;0;148;2009-12-
3;16;49930;166;0;92;2009-12-
80;40;49931;324;0;183;2010-05-
22;40;49931;290;0;87;2010-05-
9;40;49931;361;0;20;2010-05-
98;39;49932;235;0;166;2008-01-
105;39;49933;189;0;79;2009-01-
4;39;49933;119;0;125;2009-01-
14;39;49933;200;0;118;2009-01-
95;25;49934;198;0;169;2007-12-
4;25;49934;325;0;144;2007-12-
39;10;49935;359;0;180;2010-10-
3;10;49935;222;0;177;2010-10-
17;10;49935;283;0;197;2010-10-
42;36;49936;393;0;13;2006-06-
27;7;49937;218;0;38;2008-11-
98;19;49938;144;0;29;2007-05-
45;19;49939;288;0;36;2008-05-
47;19;49939;268;0;184;2008-05-
74;7;49940;258;0;30;2005-11-
76;7;49941;344;0;81;2006-11-
74;7;49942;296;0;70;2007-11-
71;36;49943;293;0;161;2009-06-
87;17;49944;111;0;21;2008-12-
48;17;49944;140;0;107;2008-12-
2;17;49944;209;0;87;2008-12-
40;17;49944;288;0;12;2008-12-
6;17;49944;331;0;97;2008-12-
4;32;49945;216;0;139;2009-09-
16;21;49946;171;0;86;2010-10-
6;7;49947;341;0;165;2005-12-
64;26;49948;332;0;66;2009-01-
98;37;49949;278;0;23;2010-04-
49;37;49949;278;0;44;2010-04-
94;37;49949;109;0;144;2010-04-
74;27;49950;311;0;141;2007-09-
50;33;49951;104;0;190;2010-05-
62;40;49952;369;0;59;2005-07-
44;40;49953;136;0;75;2006-07-
18;40;49954;351;0;145;2007-07-
12;1;49955;186;0;90;2008-11-
36;1;49955;226;0;12;2008-11-
95;3;49956;212;0;179;2007-12-
65;3;49956;361;0;150;2007-12-
77;1;49957;153;0;77;2006-11-
22;1;49957;364;0;91;2006-11-
35;3;49958;173;0;79;2005-12-
80;3;49958;150;0;41;2005-12-
28;24;49959;204;0;135;2007-06-
34;24;49959;400;0;114;2007-06-
5;24;49959;376;0;190;2007-06-
43;6;49960;110;0;139;2006-06-
24;6;49961;139;0;62;2007-06-
7;6;49961;355;0;35;2007-06-
99;6;49961;170;0;158;2007-06-
18;6;49962;283;0;175;2005-06-
73;18;49963;285;0;85;2010-04-
22;23;49964;383;0;161;2007-07-
57;6;49965;385;0;188;2008-06-
59;6;49965;331;0;193;2008-06-
7;6;49966;343;0;35;2009-06-
69;32;49967;309;0;153;2009-06-
12;23;49968;334;0;192;2006-07-
59;32;49969;234;0;106;2006-06-
57;32;49970;283;0;21;2007-06-
74;32;49970;313;0;128;2007-06-
26;11;49971;178;0;63;2008-06-
31;9;49972;347;0;38;2006-08-
70;9;49972;214;0;171;2006-08-
63;9;49973;112;0;93;2007-08-
101;7;49974;200;0;53;2009-12-
15;32;49975;290;0;68;2006-09-
89;32;49975;383;0;19;2006-09-
34;32;49975;349;0;43;2006-09-
12;9;49976;294;0;34;2008-08-
80;9;49976;119;0;130;2008-08-
37;9;49976;144;0;103;2008-08-
40;9;49976;131;0;98;2008-08-
97;9;49977;121;0;91;2009-08-
30;23;49978;149;0;23;2007-07-
98;23;49978;209;0;74;2007-07-
79;23;49979;127;0;31;2005-07-
80;28;49980;334;0;56;2009-12-
42;37;49981;189;0;116;2009-04-
23;7;49982;117;0;33;2010-04-
9;7;49982;344;0;194;2010-04-
96;2;49983;177;0;71;2006-01-
9;28;49984;372;0;136;2006-12-
29;28;49985;251;0;116;2007-12-
21;23;49986;342;0;188;2009-07-
14;23;49986;258;0;12;2009-07-
15;4;49987;273;0;158;2009-06-
43;4;49988;168;0;145;2008-06-
95;4;49989;255;0;25;2006-06-
10;4;49989;267;0;83;2006-06-
2;4;49989;397;0;171;2006-06-
88;4;49990;247;0;157;2005-06-
7;4;49990;357;0;89;2005-06-
23;4;49990;172;0;81;2005-06-
71;39;49991;104;0;11;2005-10-
28;39;49991;253;0;103;2005-10-
99;39;49992;284;0;33;2007-10-
3;39;49993;180;0;132;2006-10-
47;39;49994;246;0;80;2010-01-
91;39;49994;307;0;150;2010-01-
31;10;49995;200;0;151;2007-11-
57;10;49996;243;0;131;2005-11-
54;10;49996;351;0;55;2005-11-
36;28;49997;203;0;55;2008-01-
75;28;49997;167;0;170;2008-01-
56;10;49998;265;0;130;2009-11-
10;10;49998;270;0;169;2009-11-
41;22;49999;295;0;42;2007-03-
76;35;50000;347;0;57;2008-11-
54;35;50001;378;0;53;2009-11-
14;6;50002;324;0;198;2006-11-
104;6;50002;351;0;31;2006-11-
70;27;50003;156;0;16;2006-12-
43;27;50003;208;0;134;2006-12-
66;27;50004;344;0;103;2007-12-
4;27;50005;166;0;113;2008-12-
27;27;50006;362;0;129;2009-12-
81;24;50007;375;0;163;2010-10-
17;24;50007;289;0;116;2010-10-
18;35;50008;193;0;161;2006-11-
79;35;50009;378;0;137;2007-11-
40;35;50009;327;0;12;2007-11-
7;35;50009;371;0;22;2007-11-
68;35;50009;215;0;113;2007-11-
31;8;50010;258;0;174;2006-11-
20;8;50010;362;0;111;2006-11-
102;8;50011;129;0;22;2007-11-
14;15;50012;206;0;105;2009-06-
15;15;50012;145;0;125;2009-06-
95;14;50013;176;0;18;2005-08-
79;14;50013;356;0;108;2005-08-
3;14;50013;268;0;36;2005-08-
47;14;50013;276;0;117;2005-08-
54;15;50014;178;0;167;2007-06-
29;15;50014;305;0;129;2007-06-
55;15;50015;348;0;165;2006-06-
63;14;50016;256;0;45;2009-08-
95;14;50016;204;0;164;2009-08-
103;8;50017;368;0;111;2008-11-
55;8;50017;104;0;46;2008-11-
25;8;50018;332;0;76;2009-11-
72;12;50019;353;0;134;2010-10-
6;29;50020;194;0;116;2009-02-
19;26;50021;138;0;159;2008-08-
10;26;50022;377;0;199;2009-08-
38;26;50022;198;0;189;2009-08-
7;26;50022;209;0;49;2009-08-
76;26;50022;281;0;74;2009-08-
23;22;50023;358;0;107;2007-03-
48;22;50024;188;0;23;2006-03-
46;26;50025;314;0;100;2006-08-
83;26;50026;112;0;174;2005-08-
33;26;50026;298;0;99;2005-08-
16;26;50026;214;0;42;2005-08-
79;26;50026;180;0;103;2005-08-
43;8;50027;215;0;130;2008-12-
61;5;50028;164;0;61;2010-03-
69;5;50028;128;0;181;2010-03-
7;5;50028;296;0;16;2010-03-
34;37;50029;270;0;26;2007-01-
8;33;50030;168;0;44;2010-05-
68;8;50031;167;0;154;2005-12-
72;8;50031;317;0;173;2005-12-
6;8;50031;235;0;145;2005-12-
70;8;50031;109;0;137;2005-12-
60;8;50031;172;0;148;2005-12-
31;8;50032;309;0;197;2006-12-
25;8;50033;242;0;114;2007-12-
100;20;50034;187;0;90;2008-05-
10;20;50035;263;0;168;2009-05-
21;20;50035;229;0;44;2009-05-
103;25;50036;120;0;148;2005-07-
56;25;50036;225;0;79;2005-07-
36;30;50037;386;0;22;2005-11-
76;30;50038;168;0;159;2006-11-
94;30;50039;257;0;92;2009-11-
8;30;50040;257;0;164;2008-11-
3;30;50040;275;0;139;2008-11-
75;30;50040;260;0;156;2008-11-
29;20;50041;235;0;200;2005-05-
70;20;50042;342;0;107;2007-05-
33;20;50042;144;0;12;2007-05-
2;23;50043;347;0;21;2007-04-
56;8;50044;375;0;182;2009-09-
72;20;50045;169;0;151;2010-01-
10;1;50046;162;0;178;2005-06-
45;22;50047;351;0;174;2010-06-
43;22;50047;222;0;23;2010-06-
7;9;50048;216;0;89;2010-01-
26;1;50049;274;0;123;2008-06-
47;1;50049;399;0;54;2008-06-
76;1;50049;395;0;66;2008-06-
24;2;50050;312;0;50;2006-12-
83;28;50051;121;0;102;2008-09-
32;40;50052;214;0;125;2010-04-
55;20;50053;192;0;141;2006-03-
5;32;50054;237;0;120;2006-05-
101;32;50054;167;0;136;2006-05-
24;32;50055;300;0;173;2008-05-
19;28;50056;118;0;22;2007-09-
66;28;50057;100;0;132;2006-09-
4;28;50057;381;0;99;2006-09-
90;28;50058;237;0;94;2005-09-
29;19;50059;302;0;83;2006-06-
93;19;50059;316;0;95;2006-06-
34;19;50060;379;0;30;2007-06-
89;32;50061;127;0;78;2008-01-
57;25;50062;319;0;97;2008-07-
88;25;50062;328;0;158;2008-07-
87;25;50063;162;0;167;2010-07-
60;25;50063;130;0;54;2010-07-
77;32;50064;311;0;41;2006-01-
5;19;50065;322;0;100;2008-06-
45;19;50065;328;0;159;2008-06-
37;19;50066;344;0;86;2009-06-
67;19;50066;235;0;162;2009-06-
36;33;50067;140;0;147;2008-08-
69;33;50067;138;0;159;2008-08-
19;33;50068;213;0;179;2009-08-
59;39;50069;397;0;79;2007-01-
99;39;50069;269;0;119;2007-01-
101;39;50069;208;0;132;2007-01-
76;29;50070;389;0;118;2010-09-
74;33;50071;101;0;44;2009-01-
39;33;50071;245;0;62;2009-01-
104;9;50072;327;0;188;2010-04-
52;9;50072;264;0;145;2010-04-
57;33;50073;331;0;89;2007-01-
103;33;50073;351;0;156;2007-01-
68;33;50074;323;0;183;2006-01-
85;22;50075;153;0;185;2009-05-
50;39;50076;195;0;104;2008-01-
74;33;50077;228;0;135;2007-08-
40;35;50078;313;0;14;2008-11-
37;15;50079;283;0;123;2010-04-
38;35;50080;346;0;36;2007-11-
49;35;50080;257;0;141;2007-11-
93;17;50081;195;0;47;2010-04-
105;17;50081;280;0;179;2010-04-
93;35;50082;384;0;80;2005-11-
5;4;50083;361;0;173;2007-12-
6;4;50083;263;0;152;2007-12-
80;38;50084;190;0;111;2010-04-
30;32;50085;259;0;28;2008-08-
22;32;50085;248;0;42;2008-08-
23;34;50086;106;0;89;2007-09-
32;26;50087;251;0;17;2010-03-
14;33;50088;221;0;128;2006-02-
56;33;50088;216;0;102;2006-02-
24;33;50088;242;0;85;2006-02-
58;33;50088;259;0;86;2006-02-
68;33;50088;160;0;10;2006-02-
73;33;50088;208;0;88;2006-02-
90;3;50089;299;0;33;2007-05-
85;14;50090;371;0;188;2008-06-
19;14;50090;237;0;29;2008-06-
47;12;50091;348;0;70;2008-07-
30;12;50091;356;0;52;2008-07-
72;24;50092;393;0;56;2010-01-
74;24;50092;354;0;35;2010-01-
56;24;50092;295;0;158;2010-01-
67;32;50093;378;0;117;2005-04-
94;14;50094;234;0;49;2005-06-
14;14;50094;219;0;40;2005-06-
84;28;50095;149;0;185;2010-04-
19;7;50096;373;0;88;2006-09-
7;29;50097;187;0;43;2007-04-
35;32;50098;120;0;23;2005-07-
5;32;50098;363;0;188;2005-07-
82;32;50098;349;0;114;2005-07-
17;32;50098;232;0;118;2005-07-
2;4;50099;337;0;86;2006-05-
51;4;50099;296;0;152;2006-05-
55;39;50100;241;0;97;2010-10-
19;29;50101;294;0;165;2008-04-
77;29;50101;162;0;77;2008-04-
24;7;50102;368;0;87;2009-09-
82;7;50102;357;0;43;2009-09-
63;7;50102;324;0;140;2009-09-
79;7;50102;129;0;150;2009-09-
2;7;50102;331;0;24;2009-09-
70;32;50103;114;0;127;2009-07-
99;23;50104;360;0;179;2009-01-
66;23;50104;246;0;142;2009-01-
53;23;50105;332;0;40;2008-01-
48;23;50106;247;0;158;2008-12-
13;23;50106;112;0;141;2008-12-
26;21;50107;325;0;118;2008-05-
82;32;50108;278;0;14;2006-08-
87;32;50108;200;0;145;2006-08-
33;32;50108;328;0;14;2006-08-
58;19;50109;394;0;47;2010-04-
95;12;50110;356;0;138;2010-01-
22;15;50111;117;0;64;2006-08-
53;24;50112;314;0;67;2006-11-
93;24;50113;168;0;81;2005-11-
10;11;50114;129;0;88;2008-02-
44;11;50115;324;0;88;2009-02-
41;31;50116;179;0;17;2007-04-
51;31;50116;312;0;54;2007-04-
65;36;50117;122;0;12;2009-03-
50;30;50118;157;0;121;2005-11-
72;30;50119;338;0;128;2006-11-
22;11;50120;147;0;111;2007-02-
14;24;50121;193;0;64;2009-11-
18;24;50121;194;0;75;2009-11-
61;24;50121;385;0;38;2009-11-
34;8;50122;147;0;166;2010-02-
50;2;50123;184;0;174;2007-01-
48;2;50124;185;0;130;2008-01-
87;2;50124;194;0;176;2008-01-
4;2;50125;141;0;72;2009-01-
105;24;50126;338;0;94;2006-11-
99;24;50127;397;0;42;2007-11-
94;35;50128;211;0;90;2009-04-
24;35;50129;154;0;100;2008-04-
29;27;50130;195;0;122;2005-03-
45;27;50130;290;0;152;2005-03-
44;27;50130;387;0;179;2005-03-
38;39;50131;226;0;71;2009-12-
39;27;50132;266;0;47;2007-03-
83;27;50132;385;0;178;2007-03-
69;27;50132;236;0;151;2007-03-
103;18;50133;129;0;103;2006-04-
29;18;50134;173;0;173;2009-04-
93;18;50134;384;0;178;2009-04-
3;34;50135;135;0;161;2007-03-
46;10;50136;276;0;120;2008-02-
73;10;50137;127;0;83;2009-02-
57;10;50137;293;0;154;2009-02-
43;6;50138;243;0;48;2006-08-
52;23;50139;171;0;127;2006-02-
35;23;50140;114;0;118;2007-02-
47;4;50141;142;0;132;2005-08-
51;4;50141;215;0;15;2005-08-
25;20;50142;327;0;123;2010-07-
49;23;50143;102;0;170;2009-02-
18;26;50144;237;0;53;2009-04-
96;21;50145;205;0;153;2007-05-
46;31;50146;341;0;193;2008-10-
1;36;50147;151;0;124;2008-06-
77;31;50148;309;0;84;2006-10-
67;31;50149;193;0;75;2007-10-
28;31;50149;361;0;154;2007-10-
59;31;50150;375;0;188;2005-10-
79;31;50150;381;0;155;2005-10-
34;4;50151;215;0;164;2009-08-
67;4;50151;129;0;127;2009-08-
27;4;50151;162;0;101;2009-08-
16;12;50152;361;0;182;2005-03-
99;38;50153;264;0;75;2009-07-
68;4;50154;144;0;190;2008-08-
77;12;50155;195;0;146;2006-11-
48;12;50156;336;0;185;2007-11-
95;34;50157;276;0;99;2010-07-
78;33;50158;131;0;194;2010-09-
57;12;50159;335;0;96;2009-11-
17;38;50160;223;0;53;2005-07-
5;38;50161;282;0;126;2006-07-
88;38;50161;373;0;53;2006-07-
104;38;50162;311;0;100;2007-07-
28;30;50163;126;0;113;2008-06-
40;30;50163;139;0;22;2008-06-
8;30;50163;151;0;176;2008-06-
1;32;50164;148;0;192;2009-07-
5;27;50165;271;0;14;2009-08-
73;27;50166;101;0;81;2008-08-
65;27;50167;366;0;73;2007-08-
79;27;50168;278;0;17;2006-08-
99;13;50169;329;0;127;2010-09-
66;13;50169;230;0;42;2010-09-
66;32;50170;391;0;178;2006-07-
50;30;50171;146;0;111;2006-06-
77;30;50172;114;0;95;2007-06-
16;30;50172;347;0;87;2007-06-
88;30;50172;269;0;40;2007-06-
89;29;50173;301;0;126;2010-10-
71;30;50174;181;0;145;2005-06-
67;30;50174;217;0;65;2005-06-
35;30;50174;109;0;173;2005-06-
1;30;50174;206;0;152;2005-06-
48;30;50174;217;0;55;2005-06-
105;35;50175;269;0;91;2010-02-
13;29;50176;282;0;90;2010-07-
4;29;50176;371;0;175;2010-07-
27;5;50177;389;0;196;2007-02-
3;5;50177;371;0;113;2007-02-
52;13;50178;122;0;144;2006-11-
58;8;50179;150;0;88;2007-07-
2;8;50180;235;0;113;2006-07-
85;13;50181;287;0;73;2010-08-
56;13;50181;152;0;169;2010-08-
78;8;50182;391;0;130;2009-07-
58;8;50182;277;0;154;2009-07-
19;8;50182;290;0;78;2009-07-
83;8;50183;152;0;75;2008-07-
55;8;50183;117;0;41;2008-07-
68;8;50183;178;0;92;2008-07-
103;31;50184;285;0;69;2010-02-
51;8;50185;184;0;182;2009-03-
80;8;50186;129;0;97;2008-03-
53;8;50186;383;0;140;2008-03-
100;24;50187;364;0;137;2007-12-
65;7;50188;240;0;173;2005-08-
73;7;50188;331;0;79;2005-08-
105;24;50189;235;0;18;2005-12-
84;24;50190;316;0;128;2009-12-
44;24;50191;140;0;56;2008-12-
61;24;50191;257;0;162;2008-12-
15;8;50192;168;0;24;2005-03-
50;35;50193;340;0;37;2010-08-
51;16;50194;182;0;90;2010-02-
86;30;50195;235;0;163;2006-04-
58;30;50196;101;0;20;2005-04-
79;30;50197;140;0;114;2008-04-
67;29;50198;118;0;180;2005-05-
84;5;50199;383;0;116;2005-12-
63;5;50199;384;0;168;2005-12-
40;5;50199;119;0;108;2005-12-
53;5;50199;314;0;13;2005-12-
24;22;50200;103;0;40;2010-04-
77;22;50200;378;0;92;2010-04-
28;22;50200;265;0;179;2010-04-
56;2;50201;137;0;68;2007-04-
81;2;50201;235;0;189;2007-04-
47;14;50202;132;0;52;2008-09-
105;14;50202;197;0;43;2008-09-
17;14;50202;265;0;179;2008-09-
103;5;50203;400;0;84;2008-12-
96;5;50203;299;0;178;2008-12-
75;5;50203;130;0;69;2008-12-
45;5;50204;135;0;32;2009-12-
90;5;50204;321;0;61;2009-12-
65;32;50205;203;0;15;2008-02-
30;32;50206;352;0;106;2009-02-
74;4;50207;123;0;139;2007-03-
33;4;50207;322;0;143;2007-03-
85;4;50207;120;0;157;2007-03-
82;4;50208;243;0;108;2005-03-
9;4;50208;255;0;121;2005-03-
54;4;50209;126;0;13;2009-03-
67;4;50209;220;0;43;2009-03-
50;4;50209;331;0;159;2009-03-
11;4;50210;245;0;40;2008-03-
71;32;50211;381;0;155;2005-02-
59;32;50211;154;0;86;2005-02-
49;32;50212;313;0;36;2006-02-
5;32;50212;378;0;195;2006-02-
22;32;50213;192;0;103;2007-02-
15;27;50214;266;0;136;2010-04-
56;25;50215;101;0;147;2010-07-
4;18;50216;101;0;55;2006-08-
13;18;50216;308;0;85;2006-08-
50;18;50217;390;0;47;2005-05-
85;39;50218;389;0;173;2009-11-
26;39;50219;259;0;120;2008-11-
37;39;50219;293;0;135;2008-11-
16;39;50219;394;0;60;2008-11-
57;39;50219;119;0;162;2008-11-
47;39;50219;257;0;195;2008-11-
99;25;50220;334;0;36;2010-07-
76;25;50220;291;0;169;2010-07-
73;10;50221;389;0;85;2008-06-
38;10;50222;321;0;130;2009-06-
54;10;50222;306;0;171;2009-06-
100;10;50223;397;0;34;2006-06-
35;10;50224;233;0;29;2007-06-
100;10;50224;130;0;147;2007-06-
18;10;50224;204;0;183;2007-06-
4;10;50224;100;0;96;2007-06-
68;10;50225;310;0;183;2005-06-
66;39;50226;397;0;141;2005-11-
64;39;50227;293;0;10;2006-11-
97;10;50228;168;0;80;2009-10-
61;10;50228;366;0;158;2009-10-
95;35;50229;135;0;52;2007-01-
70;35;50230;162;0;119;2008-01-
85;35;50231;102;0;172;2009-01-
27;29;50232;320;0;58;2008-06-
26;31;50233;224;0;178;2010-07-
48;19;50234;249;0;186;2007-12-
57;2;50235;212;0;27;2009-02-
73;2;50235;238;0;71;2009-02-
19;26;50236;126;0;179;2006-07-
95;2;50237;384;0;103;2007-02-
77;2;50237;354;0;58;2007-02-
92;26;50238;100;0;63;2005-07-
11;26;50239;325;0;19;2005-01-
10;26;50240;109;0;117;2006-01-
30;26;50241;108;0;192;2007-01-
103;26;50241;201;0;145;2007-01-
45;28;50242;136;0;178;2010-09-
14;26;50243;302;0;122;2008-01-
48;26;50244;360;0;81;2009-01-
77;16;50245;209;0;32;2007-04-
99;11;50246;399;0;169;2005-03-
53;11;50247;247;0;127;2007-03-
62;11;50248;250;0;99;2006-03-
80;11;50248;270;0;27;2006-03-
100;11;50249;378;0;55;2009-03-
100;11;50250;286;0;168;2008-03-
67;11;50250;382;0;158;2008-03-
6;16;50251;336;0;80;2009-04-
77;16;50252;370;0;124;2008-04-
71;37;50253;231;0;55;2008-10-
61;4;50254;223;0;62;2005-03-
63;21;50255;188;0;187;2008-07-
67;21;50255;369;0;50;2008-07-
25;21;50256;268;0;14;2006-07-
21;24;50257;381;0;32;2008-07-
63;24;50257;254;0;155;2008-07-
9;24;50257;153;0;108;2008-07-
104;24;50257;245;0;37;2008-07-
18;24;50257;388;0;193;2008-07-
46;34;50258;119;0;104;2009-03-
71;34;50259;378;0;27;2008-03-
29;24;50260;329;0;26;2005-10-
52;24;50261;390;0;23;2007-10-
47;24;50262;191;0;23;2008-10-
21;24;50262;305;0;191;2008-10-
68;9;50263;321;0;189;2008-05-
40;9;50263;354;0;199;2008-05-
93;24;50264;259;0;125;2005-07-
27;34;50265;391;0;27;2005-03-
43;34;50265;320;0;10;2005-03-
100;24;50266;108;0;111;2007-07-
37;31;50267;295;0;130;2010-02-
99;2;50268;380;0;33;2010-01-
53;18;50269;194;0;143;2010-01-
4;18;50269;233;0;33;2010-01-
100;40;50270;154;0;120;2005-01-
84;13;50271;195;0;54;2010-08-
100;40;50272;227;0;68;2009-01-
52;11;50273;242;0;67;2006-08-
57;19;50274;326;0;138;2005-02-
10;19;50274;360;0;196;2005-02-
25;19;50275;254;0;193;2006-02-
99;19;50276;123;0;178;2008-02-
62;6;50277;268;0;64;2005-04-
105;6;50277;246;0;154;2005-04-
79;21;50278;350;0;194;2008-01-
90;21;50278;196;0;97;2008-01-
18;21;50278;224;0;99;2008-01-
73;22;50279;220;0;69;2008-10-
100;22;50279;170;0;154;2008-10-
58;22;50280;137;0;168;2009-10-
2;14;50281;124;0;12;2006-10-
14;14;50281;268;0;161;2006-10-
78;14;50281;329;0;186;2006-10-
16;14;50281;204;0;196;2006-10-
83;30;50282;145;0;194;2007-05-
27;30;50282;185;0;61;2007-05-
21;30;50282;263;0;180;2007-05-
15;14;50283;358;0;174;2008-10-
75;14;50283;197;0;129;2008-10-
